Item_Name,SKU,GMV,Units_Sold,Orders,Offer_Pageviews,Offer_Conversion,Item_id,Base_Item_Id,Item_Pageviews,Item_Conversion,Auth_Sales,Cancelled_Sales,Refund_Sales,Department,Brand,Listing_Quality_Score,GMV_Minus_Commission,AUR,Cancelled_Units,Item_Condition,cancellation_Rate,Refund_Rate
"Windows 7 Pro Dell OptiPlex 3020 Desktop Computer, Intel Core i5 i5 Quad-core (4 Core) 3.30 GHz, 16GB RAM DDR3 SDRAM, 1TB HDD, Small Form Factor, Black, Gray with 19"" LCD Monitor",4MQ-ISGI-4KB,575.67,3,4,11,36.36363636363637,271853596,271853596.0,28,14.285714285714285,767.56,191.89,0.0,COMPUTING,Dell,17.708995137895858,541.14,191.89,1,New,0.25,0.0
"Restored Dell OptiPlex 7010 Desktop SFF, Core i5 8GB 256GB (New SSD) 22"" LCD Monitor Quad-Core 3.2GHz DVD DisplayPort VGA USB - Desktop PC Windows 10 Home (Refurbished)",0SQ-QNE-YF4D,0.0,0,0,0,,556544983,556544983.0,0,,0.0,0.0,0.0,TABLETS,Dell,0.0,0.0,,0,Restored: Like New,,
"Dell OptiPlex 7010 Desktop Computer Bundle Windows 11 Intel Core i5 3.2GHz Processor 4GB RAM 500GB Hard Drive DVD Wi-fi with Dual 19"" LCD's Keyboard and Mouse-Used PC",XP7-7S62-U95,716.56,4,7,500,1.4,896060643,896060643.0,944,1.059322033898305,1253.98,0.0,537.42,TABLETS,Dell,10.482384421608664,673.56,179.14,0,New,0.0,76.77428571428571
"DELL Optiplex 790 Desktop Computer PC, Intel Quad-Core i7, 1TB HDD, 8GB DDR3 RAM, Windows 10 Pro, DVW, WIFI (Used )",J9D-DPG-742,356.74,2,1,0,,50154425,50154425.0,1,100.0,356.74,0.0,0.0,TABLETS,Dell,32.653114318847656,335.34,178.37,0,Pre-Owned: Like New,0.0,0.0
"Pre-Owned DELL Optiplex 7010 Desktop Computer PC, Intel Quad-Core i5, 512GB SSD, 16GB DDR3 RAM, Windows 10 Pro, DVD, WIFI, New 24in Monitor, RGB Keyboard and Mouse (Used )",QMJ-J0A-JRM,0.0,0,1,1,100.0,956831403,956831403.0,1,100.0,214.9,0.0,214.9,TABLETS,Dell,26.53062286376953,0.0,214.9,0,Pre-Owned: Like New,0.0,214.9
"Pre-Owned ""DELL Optiplex 790 Tower Computer PC, Intel Quad-Core i5, 2TB HDD, 16GB DDR3 RAM, Windows 10 Pro, DVD, WIFI, Wireless Keyboard and Mouse""",NPH-HU0-ICE,0.0,0,0,0,,242954346,242954346.0,1,0.0,0.0,0.0,0.0,TABLETS,Dell,31.778422037760414,0.0,,0,Pre-Owned: Like New,,
HP EliteDesk 800G4 Desktop Computer | Intel i5-8500 (3.2) | 16GB DDR4 RAM | 500GB SSD Solid State | Windows 11 Professional | Home or Office PC,SRG6-P8PK-ROT4R,0.0,0,1,18,5.555555555555555,5366076255,5504573294.0,46,2.1739130434782608,296.95,0.0,296.95,COMPUTING,HP,50.0,0.0,296.95,0,New,0.0,296.95
"Restored Dell OptiPlex 7010 Windows 11 Pro SFF Desktop Computer with an Intel Quad Core i5 CPU 8GB RAM 500GB HD DVD-RW Wifi and a 19"" LCD -Computer (Refurbished)",PM5-0D62-H54,300.48,2,4,18,22.22222222222222,679302062,679302062.0,36,11.11111111111111,792.33,0.0,491.85,TABLETS,Dell,50.0,282.45,158.466,0,Restored: Good,0.0,122.9625
"Dell OptiPlex 7010 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 3, 16GB DDR3 RAM, 1TB SATA Hard Drive, Windows 11 Professional 64bit with (Monitor Not Included)",Q5Y-OVOY-9MC,155.9,1,1,1,100.0,842811046,842811046.0,1,100.0,155.9,0.0,0.0,COMPUTING,Dell,100.0,146.55,155.9,0,New,0.0,0.0
"Dell OptiPlex 7010 Ultra Small Form Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 3, 8GB DDR3 RAM, 500GB SATA Hard Drive, Windows 11 Home 64bit",DO5-2W31-T84,0.0,0,0,0,,692725363,692725363.0,0,,0.0,0.0,0.0,COMPUTING,Dell,50.0,0.0,,0,New,,
"Restored Dell Desktop Computer SFF Core i5 8GB Storage 500GB HD with Dual 20"" LCD Monitors DVD Wi-Fi - PC Windows 10 (Refurbished)",SLZ-ZQJ-RX9,150.0,1,1,0,,55484886,55484886.0,49,4.081632653061225,150.0,0.0,0.0,TABLETS,HP,66.47231837681362,141.0,150.0,0,Restored: Like New,0.0,0.0
Dell Optiplex 9020 Desktop Computer Intel Core I5 8GB RAM 2TB HDD Windows 10 Pro,SAS-B1B-AUK,0.0,0,1,2,50.0,523088477,523088477.0,14,7.142857142857142,122.86,0.0,122.86,TABLETS,Dell,33.333333333333336,0.0,122.86,0,New,0.0,122.86
DESKTOP HP 8200 Tower Computer Intel I7 3.4GHz 8GB 120gb SSD  HDMI Windows 10 pro 64,WMS-S8T-5I8C,386.46,2,3,21,14.285714285714285,575258845,575258845.0,27,11.11111111111111,579.69,193.23,0.0,COMPUTING,HP,29.03228759765625,363.28,193.23,1,New,0.3333333333333333,0.0
"Restored HP 6300 Professional Desktop Computer 16GB RAM 2TB HDD Windows 10 Home Includes 24in LCD Monitor, Wireless Mouse and Keyboard 1 (Refurbished)",GRR-Y2R-YXF,151.24,1,1,2,50.0,737182637,737182637.0,19,5.263157894736842,151.24,0.0,0.0,TABLETS,HP,23.80952453613281,142.17,151.24,0,Restored: Like New,0.0,0.0
"Pre-Owned Lenovo M92P Desktop Computer PC - Intel Quad-Core i5, 1TB HDD, 16GB DDR3 RAM, Windows 11 Pro, DVD, WIFI, Monitor Not Included, RGB Keyboard and Mouse (Used )",57Z-HZ-FUV,0.0,0,0,0,,1055465854,1055465854.0,0,,0.0,0.0,0.0,TABLETS,Lenovo,100.0,0.0,,0,Pre-Owned: Like New,,
"Pre-Owned Used HP 6200 SFF Desktop PC with Intel Pentium G620 Processor, 16GB Memory, 22"" LCD Monitor, 1TB Hard Drive and Windows 10 Pro",NQT-AKR-21H,0.0,0,0,0,,55484908,55484908.0,0,,0.0,0.0,0.0,TABLETS,HP,25.0,0.0,,0,Pre-Owned: Good,,
Pre-Owned Used Windows 11 Pro 64bit Fast HP 6300 Desktop Computer Tower PC Intel Quad-Core i5 3.2GHz Processor 16GB RAM 1TB Hard Drive with a (Monitor Not Included) Keyboard and Mouse,DW1-6T51-D58,0.0,0,0,0,,910622022,910622022.0,0,,0.0,0.0,0.0,TABLETS,HP,0.0,0.0,,0,Pre-Owned: Good,,
"HP ProDesk 6300 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core, 8GB DDR3 RAM, 500GB SATA Hard Drive, Windows 10 Home 64bit",WDZ-6L2-FIU,0.0,0,0,0,,373922031,373922031.0,0,,0.0,0.0,0.0,COMPUTING,HP,0.0,0.0,,0,New,,
"HP Business Desktop Computer, Intel Core i7 i7-2600, 16GB RAM, 1TB HD, DVD, Windows 7 Professional, (Refurbished)",US1-PDJ-JQX,0.0,0,0,0,,49122982,49122982.0,0,,0.0,0.0,0.0,TABLETS,HP,0.0,0.0,,0,New,,
"Dell OptiPlex 790 USFF Desktop PC, Intel Core i5 2.5GHz, 8GB RAM, 250GB Hard Drive, WiFi, Bluetooth, 1080p Webcam, Wireless Keyboard & Mouse, 19 Inch Monitor, Windows 10 Home",73U6-LLFZ-D6TMY,0.0,0,2,2,100.0,5389715753,5389715753.0,4,50.0,330.4,0.0,330.4,COMPUTING,Dell,20.0,0.0,165.2,0,New,0.0,165.2
"Restored Dell OptiPlex Desktop Computer PC with RGB Panel, Intel i5 Quad-Core 6th Gen. Processor, 16GB Ram, 1TB SSD, BTO RGB Gaming Keyboard & Mouse, WiFi, Windows 10 Pro (Refurbished)",WK3-319-KEJF,577.34,3,3,13,23.07692307692308,3044215994,3044215994.0,96,4.166666666666666,577.34,0.0,0.0,TABLETS,Dell,0.0,542.7,192.4466666667,0,Restored: Like New,0.0,0.0
"Dell OptiPlex 9010 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 3, 4GB DDR3 RAM, 250GB SATA Hard Drive, Windows 10 Home 64bit",JMT-6PQ-KDS,0.0,0,0,0,,55648693,55648693.0,0,,0.0,0.0,0.0,COMPUTING,Dell,50.0,0.0,,0,New,,
"DELL OptiPlex 7010 Desktop Computer PC - Intel Quad-Core i5, 500GB HDD, 8GB DDR3 RAM, Windows 11 Pro, DVD, WIFI, 24in Monitor, RGB Keyboard and Mouse (Used - Like )",J2L1-2WE-0KPAO,0.0,0,1,2,50.0,3027318089,3027318089.0,5,20.0,188.12,0.0,188.12,TABLETS,Dell,0.0,0.0,188.12,0,New,0.0,188.12
Restored Dell Optiplex 790 Windows 10 Pro Desktop PC Tower Core i5 3.1GHz Processor 8GB RAM 1TB Hard Drive with DVD-RW- Computer (Refurbished),QFV-7Z2-SMG,0.0,0,0,0,,374746488,374746488.0,30,0.0,0.0,0.0,0.0,TABLETS,Dell,32.653114318847656,0.0,,0,Restored: Like New,,
"Dell OptiPlex 3020-SFF, Intel Core i5 3.6 GHz, 8GB RAM, 512GB SSD Solid State, DVDRW, Windows 11 Pro 64bit (Monitor Not Included)",XR8-1T83-S64,219.9,1,1,0,,310793700,310793700.0,2,50.0,219.9,0.0,0.0,COMPUTING,Dell,92.62677764892578,206.71,219.9,0,New,0.0,0.0
"Dell OptiPlex 7010 - DT Core i7 3770 / up to 3.9 GHz - RAM 8 GB - SSD 240 GB - DVD - HD Graphics 4000 - Gigabit Ethernet, Bluetooth - Win 10 Pro 64-bit - monitor: none - refurbished - Grade A",4UU-UXY-7SM,135.0,1,1,29,3.4482758620689653,406771978,406771978.0,31,3.225806451612903,135.0,0.0,0.0,TABLETS,Dell,0.0,126.9,135.0,0,New,0.0,0.0
"Restored Dell OptiPlex Windows 7 Professional Desktop Computer Bundle Intel Core i3 Processor 16GB RAM 240SSD Hard Drive DVD-RW with 17"" LCD Wi-fi Keyboard and Mouse (Refurbished)",RWN-ZGL2-6RX,163.41,1,1,1,100.0,354309250,354309250.0,4,25.0,163.41,0.0,0.0,TABLETS,Dell,0.0,153.61,163.41,0,Restored: Like New,0.0,0.0
Pre-Owned Desktop Computer VGA Cable 5 FT,1W0-A1IGU2S,0.0,0,0,0,,544338269,544338269.0,0,,0.0,0.0,0.0,COMPUTER ACCESSORIES,Generic,100.0,0.0,,0,Pre-Owned: Good,,
"Pre-Owned DELL Optiplex 790 Desktop Computer PC, Intel Quad-Core i5, 250GB HDD, 4GB DDR3 RAM, Windows 10 Home, DVD, WIFI, 17in Monitor, USB Keyboard and Mouse (Used )",LJ3-06P-LKO,0.0,0,0,0,,105387252,105387252.0,0,,0.0,0.0,0.0,TABLETS,Dell,0.0,0.0,,0,Pre-Owned: Like New,,
"Pre-Owned HP 8200 Desktop Computer PC - Intel Quad-Core i5, 256GB SSD, 8GB DDR3 RAM, Windows 11 Pro, DVD, WIFI, Monitor Not Included, RGB Keyboard and Mouse (Used )",CKA-CB-BSU,192.06,1,1,1,100.0,2900878070,2900878070.0,3,33.33333333333333,192.06,0.0,0.0,TABLETS,HP,0.0,180.54,192.06,0,Pre-Owned: Like New,0.0,0.0
"Pre-Owned DELL Optiplex 9010 Desktop Computer PC, Intel Quad-Core i5, 2TB HDD, 16GB DDR3 RAM, Windows 10 Pro, DVD, WIFI, New 24in Monitor, USB Keyboard and Mouse (Used )",DXM-I1G-WEM,0.0,0,0,0,,107241647,107241647.0,0,,0.0,0.0,0.0,TABLETS,Dell,100.0,0.0,,0,Pre-Owned: Like New,,
"Restored Dell OptiPlex 7010 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 3, 8GB DDR3 RAM, 250GB Hard Disk Drive (HDD) SATA Hard Drive, Windows 10 Home 64bit (Refurbished)",RT9-9QP-165,0.0,0,0,0,,988663741,988663741.0,0,,0.0,0.0,0.0,TABLETS,Dell,29.6647310256958,0.0,,0,Restored: Like New,,
"HP EliteDesk 800G1 Desktop Computer PC, Intel Quad-Core i5, 512GB SSD, 16GB DDR3 RAM, Windows 10 Pro, DVD, WIFI, 24in Monitor, RGB Keyboard and Mouse (Used - Like )",NSE-D0-7B5,198.85,1,1,3,33.33333333333333,1144914359,1144914359.0,4,25.0,198.85,0.0,0.0,TABLETS,HP,67.34688568115234,186.92,198.85,0,New,0.0,0.0
"Lenovo ThinkCentre M93P Desktop Computer PC, 3.20 GHz Intel i5 Quad Core, 8GB RAM, 1TB HDD, Windows 10 Home 64-Bit, 19"" Monitor, Wi-Fi (Refurbished)",JFH-F8X-IFV,0.0,0,0,0,,714622801,714622801.0,0,,0.0,0.0,0.0,TABLETS,Lenovo,0.0,0.0,,0,New,,
"Restored Dell OptiPlex 7010 Gaming Computer PC, Intel i5 Quad Core Gen 3, with Radeon Graphics, 8GB DDR3 RAM, 128GB SSD + 500GB HDD, WiFi, Windows 11 (Fortnite Ready) (Refurbished)",00885865323163,182.62,1,1,2,50.0,398133802,398133802.0,2,50.0,182.62,0.0,0.0,TABLETS,Dell,100.0,171.66,182.62,0,Restored: Good,0.0,0.0
"Pre-Owned Dell OptiPlex 3020 Desktop Tower Computer, Intel Core i5, 16GB RAM, 240SSD HD, DVD-ROM, Windows 11 Professional, Black with 22"" LCD Monitor",62Z-3HXL-3XV,849.5,5,10,18,27.77777777777778,964170034,964170034.0,100,12.0,1674.0,169.9,654.6,TABLETS,Dell,24.769693603515623,798.55,167.4,1,Pre-Owned: Good,0.1,65.46000000000001
,8VY-Y01-XOAJ,0.0,0,0,0,,1027655609,,2,0.0,0.0,0.0,0.0,TABLETS,Dell (Refurbished),0.0,0.0,,0,Restored: Good,,
"Pre-Owned HP EliteDesk 8300 Desktop Computer PC, Intel Quad-Core i5, 2TB HDD, 8GB DDR3 RAM, Windows 10 Home, DVD, WIFI, USB Keyboard and Mouse (Used )",AJ6-HQV-K15,0.0,0,0,0,,55648550,55648550.0,0,,0.0,0.0,0.0,TABLETS,HP,0.0,0.0,,0,Pre-Owned: Like New,,
Pre-Owned Windows 11 Pro 64bit Fast Dell 9010 Desktop Computer Tower PC Intel Quad-Core i5 3.2GHz Processor 8GB RAM 500GB Hard Drive (Monitor Not Included) Keyboard and Mouse,N1H-HCT-1K6,0.0,0,0,4,0.0,101370586,101370586.0,7,0.0,0.0,0.0,0.0,TABLETS,Dell,68.54742521398208,0.0,,0,Pre-Owned: Like New,,
"Pre-Owned Dell OptiPlex 7010 Desktop Bundle, Core i3, 4 gb, 500 gb HDD, DVD RW",IO9-7W51-C29,0.0,0,0,0,,748151430,748151430.0,2,0.0,0.0,0.0,0.0,TABLETS,Dell,58.142442430768696,0.0,,0,Pre-Owned: Good,,
"Restored Dell OptiPlex Computer Desktop PC, Intel Core i5 3rd Gen 3.2 GHz, 16GB RAM, 2TB HDD, New 22 Inch LED Monitor, RGB Keyboard and Mouse, WiFi, Windows 10 Pro (Refurbished)",K9NG-03WW-506UE,2532.74,13,21,295,4.406779661016949,1108564731,1108564731.0,1300,1.9230769230769231,4284.36,386.0,1365.62,TABLETS,Dell,46.3542644060575,2380.77,186.2765217391,3,Restored: Like New,0.14285714285714285,65.02952380952381
DELL Tower Computer PC 8GB 1TB for Fortnite Windows 10 Pro,UG1-5M37-L59,433.32,3,9,108,8.333333333333332,725497145,725497145.0,190,4.736842105263158,1299.96,433.32,433.32,COMPUTING,Dell,75.11276792443317,407.31,144.44,3,New,0.3333333333333333,48.14666666666667
"DELL Optiplex 7010 Desktop Computer PC, Intel Quad-Core i5, 1TB HDD, 16GB DDR3 RAM, Windows 10 Pro, DVD, WIFI, 19in Monitor, USB Keyboard and Mouse (Used - Like New)",U48-8YR-DIK7,141.5,1,1,3,33.33333333333333,294777667,294777667.0,5,20.0,141.5,0.0,0.0,TABLETS,Dell,0.0,133.01,141.5,0,New,0.0,0.0
"Pre-Owned HP 8200 Desktop Computer PC - Intel Quad-Core i5, 256GB SSD, 4GB DDR3 RAM, Windows 11 Pro, DVD, WIFI, Monitor Not Included, RGB Keyboard and Mouse (Used )",0V4G-X0P-1PXGS,0.0,0,0,0,,3136996659,3136996659.0,0,,0.0,0.0,0.0,TABLETS,HP,0.0,0.0,,0,Pre-Owned: Like New,,
"Dell Optiplex 3020 Desktop Computer, Intel Quad-Core i5-3.6 GHz, 16 GB RAM, 512GB SSD, DVD, USB 2.0, WiFi, Windows 11 Pro (Monitor Not Included)",ZR4-2P11-G22,4028.52,17,24,420,5.952380952380952,658331303,658331303.0,922,3.14533622559653,5699.54,244.21,1426.81,COMPUTING,Dell,79.59183683849517,3786.86,237.4808333333,1,New,0.041666666666666664,59.45041666666666
"Restored Dell OptiPlex Core i5 8GB RAM 500GB HDD No Monitor Key, Mice, Wifi Windows 10 Home (Refurbished)",HWZ-T78Q-503,0.0,0,1,5,20.0,1346632638,1268688429.0,10,10.0,99.9,0.0,99.9,TABLETS,Dell,16.581639289855957,0.0,99.9,0,Restored: Like New,0.0,99.9
"Dell Optiplex 7010 Tower Computer PC, 3.20 GHz Intel i5 Quad Core Gen 3, 8GB DDR3 RAM, 1TB SATA Hard Drive, Windows 11 Professional 64bit with (Monitor Not Included)",IS5-6F89-X69,160.2,1,2,5,40.0,223154209,223154209.0,14,14.285714285714285,320.4,0.0,160.2,COMPUTING,Dell,57.14285786946615,150.59,160.2,0,New,0.0,80.1
"Dell Optiplex 990 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 2, 16GB DDR3 RAM, 2TB SATA Hard Drive, Windows 11 Pro 64bit (Monitor Not Included)",EIC-5B48-UC0,426.56,2,2,3,66.66666666666666,248015193,248015193.0,3,66.66666666666666,426.56,0.0,0.0,COMPUTING,Dell,100.0,400.96,213.28,0,New,0.0,0.0
"Gaming DELL OptiPlex 7010 Desktop Computer PC - Intel Quad-Core i5, 1TB HDD, 16GB DDR3 RAM, Windows 10 Pro, DVD, WIFI, 24in Monitor, RGB Keyboard and Mouse (Used - Like )",8DKG-UAN-DLVHW,1565.96,8,9,193,4.66321243523316,3477690703,3477690703.0,260,3.4615384615384617,1764.83,0.0,198.87,TABLETS,Dell,11.280562180739183,1470.52,196.0922222222,0,New,0.0,22.096666666666668
"Dell OptiPlex 3020 Tower Computer PC, 3.20 GHz Intel i5 Quad Core , 16GB DDR3 RAM, 512SSD SATA Hard Drive, Windows 11 Pro 64bit (Monitor Not Included)",VUN-WHFV-Y1F,168.9,1,3,5,40.0,310594625,310594625.0,6,50.0,506.7,0.0,337.8,COMPUTING,Dell,38.42165291309357,158.77,168.9,0,New,0.0,112.60000000000001
Dell OptiPlex 7010 Computer I3-2100 Dual Core 3.1Ghz 16GB 512SSD Dvd Windows 11 Pro 64 Bit + WIFI 1 Year Warranty with (Monitor Not Included),7U4-PXFI-DZI,0.0,0,1,1,100.0,187607923,187607923.0,1,100.0,183.03,0.0,183.03,COMPUTING,Dell,50.0,0.0,183.03,0,New,0.0,183.03
"Pre-Owned Dell OptiPlex 3020 Desktop Computer Tower Windows 11 Pro Intel Core i5 Processor 16GB RAM 1TB HDD with 19"" Monitor Wi-Fi and Keyboard, Mouse - Used Desktop PC",NB1-41BI-OTU,0.0,0,0,0,,774444183,774444183.0,0,,0.0,0.0,0.0,TABLETS,Dell,42.30056623979048,0.0,,0,Pre-Owned: Good,,
"Restored Lenovo ThinkPad T470s Laptop, 14"" FHD IPS, i5-6300U, HD Graphics 520, 4GB, 256GB SSD (Refurbished)",IXF-FCT-AZR0,0.0,0,0,0,,473683673,473683673.0,0,,0.0,0.0,0.0,TABLETS,Lenovo,0.0,0.0,,0,Restored: Like New,,
"HP Desktop Computer 800G1 Intel Core I5,16GB RAM,500GB HDD, Windows 10 Home, Keyboard and Mouse includes 19in Monitor",XNT-TEP-7IE,3519.9,26,28,821,4.019488428745433,761634375,761634375.0,1856,2.478448275862069,3773.27,0.0,253.37,COMPUTING,HP,51.77559723573573,3308.72,134.7596428571,0,New,0.0,9.048928571428572
"Dell Optiplex 7010 Business Desktop, Core i5, 16GB, 250GB HD, Keyboard and Mouse, Refurbished",R9D-DYA-4QC,0.0,0,0,1,0.0,192420288,192420288.0,1,0.0,0.0,0.0,0.0,TABLETS,Dell,0.0,0.0,,0,New,,
"Restored HP Compaq 6000 Pro Desktop Intel Core 2 Duo 2.8GHz 8GB RAM 1TB HDD DVD Windows 10 Professional 19"" Monitor, Keyboard, Mouse, Speaker Bundle WiFi (Refurbished)",LVY-J9B-QBE,134.85,1,1,0,,197688270,197688270.0,3,33.33333333333333,134.85,0.0,0.0,TABLETS,HP,22.44896189371745,126.76,134.85,0,Restored: Like New,0.0,0.0
"Restored Desktop Computer Bundle Dell Optiplex Windows 10 Tower PC with an Intel Core i5 3.1GHz Processor 4GB Ram 500GB HD DVD-RW Wifi and a 19"" LCD Monitor (Refurbished)",SQK-EWT-9X0,0.0,0,0,0,,859792153,859792153.0,0,,0.0,0.0,0.0,TABLETS,Dell,50.0,0.0,,0,Restored: Like New,,
"Pre-Owned Dell Optiplex 3020 Desktop Tower Computer, Intel Core i3, 16GB RAM, 500GB HD, DVD-ROM, Windows 11 Pro 64Bit, Black with (Monitor Not Included)",UZS-ZDOX-BX2,389.7,3,5,9,44.44444444444444,506682477,506682477.0,29,24.13793103448276,649.5,0.0,259.8,TABLETS,Dell,42.04083048502604,366.33,129.9,0,Pre-Owned: Good,0.0,51.96
"Restored Lenovo ThinkCentre M91P Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 2, 8GB DDR3 RAM, 1TB Hard Disk Drive (HDD) SATA Hard Drive, Windows 10 Home 64bit (Refurbished)",BMJ-O5J9-MNBP,0.0,0,0,0,,838262997,838262997.0,2,0.0,0.0,0.0,0.0,TABLETS,IBM,0.0,0.0,,0,Restored: Like New,,
Restored HP G1 Desktop Computer Core i5 Processor 3.2GHz 8GB RAM 256GB SSD Windows 10 (Refurbished),ZZ9-5J4-QHO,0.0,0,0,0,,1114812336,1114812336.0,1,0.0,0.0,0.0,0.0,TABLETS,HP,0.0,0.0,,0,Restored: Like New,,
"Pre-Owned HP EliteDesk 8200 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 2, 16GB DDR3 RAM, 1TB Hard Disk Drive (HDD) SATA Hard Drive, Windows 10 Home 64bit",PK2-4EV-SU9,0.0,0,0,0,,674139534,674139534.0,8,0.0,0.0,0.0,0.0,TABLETS,HP,11.224480946858725,0.0,,0,Pre-Owned: Like New,,
"Restored Dell 9020-SFF Desktop PC with Intel Core i5-4570 Processor, 8GB Memory, 2TB Hard Drive and Windows 10 Pro (Monitor Not Included) (Refurbished)",Y25-0EJ-ZZK,352.77,3,3,8,25.0,51349373,51349373.0,13,23.07692307692308,352.77,0.0,0.0,TABLETS,Dell,83.16327857971191,331.59,117.59,0,Restored: Like New,0.0,0.0
"Pre-Owned Dell Optiplex Desktop Computer 3.2 GHz Core i5 Tower PC, 12GB, 2TB HDD, Windows 10 Home x64, 19"" Dual Monitor , Radeon 128MB DDR2, USB Mouse & Keyboard",HSL-LSP-2KR3,0.0,0,0,1,0.0,277808099,277808099.0,1,0.0,0.0,0.0,0.0,TABLETS,Dell,44.21770477294922,0.0,,0,Pre-Owned: Good,,
"Pre-Owned Dell OptiPlex 7010 Desktop PC Tower with Windows 11, Intel Core i3 Processor, 4GB RAM, 160GB HDD, DVD Drive, Wi-Fi, and 19 - Used",X2Z-Q6-34M,0.0,0,0,0,,2730584333,2730584333.0,0,,0.0,0.0,0.0,TABLETS,Dell,100.0,0.0,,0,Pre-Owned: Like New,,
"Pre-Owned HP EliteDesk 8200 Desktop Computer PC, Intel Quad-Core i5, 2TB HDD, 16GB DDR3 RAM, Windows 10 Pro, DVD, WIFI, 22in Monitor, USB Keyboard and Mouse (Used )",UW8-8VY-M8DY,0.0,0,0,0,,600423997,600423997.0,0,,0.0,0.0,0.0,TABLETS,HP,0.0,0.0,,0,Pre-Owned: Like New,,
"Pre-Owned HP 8300-Tower Desktop PC with Intel Core i5 Processor, 8GB Memory, 500GB Hard Drive Wifi and Windows 11 Pro (Monitor Not Included)- (Refurbished: Like New)",SU8-AJ-8S9,449.34,3,3,0,,3518812025,3518812025.0,26,11.538461538461538,599.12,0.0,149.78,TABLETS,HP,33.67344284057617,422.38,149.78,0,Restored: Like New,0.0,49.92666666666667
"Restored Dell Optiplex Desktop Computer 3.0 GHz Core i5 Tower PC, 16GB, 2TB HDD, Windows 10 x64, 17"" Dual Monitor , USB Mouse & Keyboard (Refurbished)",LE6-63F-S290,224.89,1,1,1,100.0,923299341,923299341.0,1,100.0,224.89,0.0,0.0,TABLETS,Dell,100.0,211.4,224.89,0,Restored: Like New,0.0,0.0
"Restored Dell Optiplex Desktop Computer PC Intel Quad Core i5 Processor 8GB of RAM 1TB HD Windows 10 Home with a 19"" LCD Monitor (Refurbished)",PPF-TKG-PEE,0.0,0,0,0,,450668033,450668033.0,3,0.0,0.0,0.0,0.0,TABLETS,Dell,100.0,0.0,,0,Restored: Like New,,
"Pre-Owned Used Dell OptiPlex 3010 Tower Desktop PC with Intel Core i3-3220 Processor, 16GB Memory, 240SSD Hard Drive and Windows 11 Pro (Monitor Not Included)",HAE-CT60-QJW,136.09,1,1,1,100.0,970658405,970658405.0,2,50.0,136.09,0.0,0.0,TABLETS,Dell,100.0,127.92,136.09,0,Pre-Owned: Good,0.0,0.0
Pre-Owned Dell OptiPlex 7010 Desktop Computer Tower Intel i5 Processor 16GB Memory 512SSD HD DVD Wi-Fi - Used Windows 11 Pro PC with (Monitor Not Included),7CO-65W3-4TS,0.0,0,0,0,,334835379,334835379.0,0,,0.0,0.0,0.0,TABLETS,Dell,100.0,0.0,,0,Pre-Owned: Good,,
"Dell 9010 Optiplex Desktop Computer Intel Core I5 3.4GHz 8GB RAM 2TB HDD Windows 10 Home Includes Bluetooth,WIFI,19in LCD and Keyboard and Mouse",USD-XF-IMC,350.36,2,3,8,25.0,3147436459,3147436459.0,17,17.647058823529413,525.54,0.0,175.18,COMPUTING,Dell,40.0,329.34,175.18,0,New,0.0,58.39333333333334
HP Prodesk 400 G1 SF Computer Quad Core i5-4570 16GB DDR3 RAM 256GB SSD WiFi USB 3.0 Displayport Windows 10 Home,CPL-P6N-80V,0.0,0,0,0,,975864913,975864913.0,0,,0.0,0.0,0.0,COMPUTING,HP,0.0,0.0,,0,New,,
"Restored Dell Optiplex 9020 Tower PC, i5 Quad-Core, 1TB HDD, 8GB RAM, Win 10 Home, DVD, WiFi, USB Keyboard & Mouse (Refurbished)",EJB-BA0-BL4O,0.0,0,0,0,,761784135,761784135.0,0,,0.0,0.0,0.0,TABLETS,Dell,42.85714340209961,0.0,,0,Restored: Like New,,
"Dell Optiplex 990 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 2, 16GB DDR3 RAM, 500GB SATA Hard Drive, Windows 11 Professional 64bit (Monitor Not Included)",072-WQVH-X0X,158.89,1,1,2,50.0,509679173,509679173.0,3,33.33333333333333,158.89,0.0,0.0,COMPUTING,Dell,100.0,149.36,158.89,0,New,0.0,0.0
"Pre-Owned HP EliteDesk 8100 Desktop Computer PC, Intel Quad-Core i7, 1TB HDD, 4GB DDR3 RAM, Windows 10 Home, DVD, WIFI, 22in Monitor, USB Keyboard and Mouse (Used )",VHZ-QSF-GXA,0.0,0,0,0,,872147425,872147425.0,0,,0.0,0.0,0.0,TABLETS,HP,0.0,0.0,,0,Pre-Owned: Like New,,
Fast Dell Optiplex 9010 Computer PC i7-3770 Quad Core 3.4Ghz 16GB New 120GB SSD DVD Windows 10 Pro 64 Bit WiFi,J48-8OH-Y8L6,0.0,0,0,0,,297311926,297311926.0,0,,0.0,0.0,0.0,TABLETS,Dell,100.0,0.0,,0,New,,
